date,produit,categorie,prix_unitaire,quantite,ca
2024-12-07,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-12-07,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-07,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-07,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-07,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-07,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-12-07,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-07,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-12-07,croquette chien,croquette,6.0,1,6.0
2024-12-07,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-08,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-12-08,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-08,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-08,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-08,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-08,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-08,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-12-08,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-08,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-08,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-08,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-08,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-08,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-08,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-08,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-12-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-12-09,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-09,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-09,litiere naturel,litiere,10.0,1,10.0
2024-12-09,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-09,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-12-09,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-12-09,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-12-09,litiere naturel,litiere,10.0,1,10.0
2024-12-09,croquette chien,croquette,6.0,1,6.0
2024-12-09,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-12-09,litiere naturel,litiere,10.0,1,10.0
2024-12-09,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-09,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-09,croquette ships chat,croquette,6.0,1,6.0
2024-12-09,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-09,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-09,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-09,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-09,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-12-09,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-09,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-12-09,litiere chat cats ways,litiere,12.0,2,24.0
2024-12-09,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-12-09,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-09,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-09,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-09,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-12-09,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-09,croquette chien,croquette,6.0,1,6.0
2024-12-10,litiere naturel,litiere,10.0,1,10.0
2024-12-10,croquette chien,croquette,6.0,2,12.0
2024-12-10,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-10,litiere naturel,litiere,10.0,2,20.0
2024-12-10,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-10,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-10,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-10,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-12-10,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-10,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-10,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-10,litiere naturel,litiere,10.0,2,20.0
2024-12-10,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-10,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-10,croquette chien,croquette,6.0,2,12.0
2024-12-10,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-10,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-12-10,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-12-10,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-10,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-10,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-10,croquette chien,croquette,6.0,2,12.0
2024-12-10,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-10,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-10,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-10,litiere naturel,litiere,10.0,1,10.0
2024-12-10,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-10,Patchs yeux Bio,Soin du visage,60.0,2,120.0
2024-12-10,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-12-11,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-11,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-11,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-11,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-12-11,litiere naturel,litiere,10.0,1,10.0
2024-12-11,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-11,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-12-11,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-11,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-11,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-11,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-11,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-11,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-12-11,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-11,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-11,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-11,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-12-11,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-11,croquette ships chat,croquette,6.0,1,6.0
2024-12-11,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-11,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-12,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-12,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-12,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-12,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-12,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-12-12,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-12,croquette ships chat,croquette,6.0,1,6.0
2024-12-12,croquette chien,croquette,6.0,1,6.0
2024-12-12,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-12-12,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-12,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-12,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-12,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-12,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-12-12,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-12,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-12,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-12-12,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-12,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-12-12,croquette chien,croquette,6.0,2,12.0
2024-12-12,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-12-12,Patchs yeux Bio,Soin du visage,60.0,2,120.0
2024-12-12,croquette ships chat,croquette,6.0,1,6.0
2024-12-12,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-12-12,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-12-13,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-13,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-13,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-13,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-13,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-13,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-13,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-12-13,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-12-13,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-13,croquette chien,croquette,6.0,1,6.0
2024-12-13,litiere naturel,litiere,10.0,1,10.0
2024-12-13,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-13,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-12-13,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-13,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-13,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-13,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-13,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-13,croquette ships chat,croquette,6.0,1,6.0
2024-12-13,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-12-13,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-13,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-13,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-13,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-13,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-12-13,litiere naturel,litiere,10.0,1,10.0
2024-12-13,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-13,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-14,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-14,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-14,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-12-14,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-14,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-12-14,litiere chat cats ways,litiere,12.0,2,24.0
2024-12-14,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-14,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-12-14,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-12-14,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-14,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-14,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-14,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-14,croquette chien,croquette,6.0,1,6.0
2024-12-14,litiere naturel,litiere,10.0,1,10.0
2024-12-14,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-12-14,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-14,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-14,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-14,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-14,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-14,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-14,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-14,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-15,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-15,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-15,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-15,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-15,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-12-15,croquette chien,croquette,6.0,1,6.0
2024-12-15,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-15,litiere naturel,litiere,10.0,1,10.0
2024-12-15,croquette chien,croquette,6.0,1,6.0
2024-12-15,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-15,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-15,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-12-15,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-15,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-15,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-15,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-16,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-16,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-16,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-16,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-16,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-16,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-16,croquette chien,croquette,6.0,1,6.0
2024-12-16,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-16,croquette ships chat,croquette,6.0,1,6.0
2024-12-16,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-16,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-16,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-16,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-16,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-16,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-16,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-12-16,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-16,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-16,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-16,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-12-16,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-12-16,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-12-16,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-16,litiere naturel,litiere,10.0,2,20.0
2024-12-16,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-16,litiere naturel,litiere,10.0,1,10.0
2024-12-16,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-16,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-16,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-16,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-16,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-16,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-16,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-16,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-16,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-16,croquette ships chat,croquette,6.0,2,12.0
2024-12-16,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-16,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-16,croquette chien,croquette,6.0,1,6.0
2024-12-16,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-16,litiere chat cats ways,litiere,12.0,2,24.0
2024-12-16,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-16,croquette ships chat,croquette,6.0,1,6.0
2024-12-16,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-16,litiere naturel,litiere,10.0,2,20.0
2024-12-16,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-12-16,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-16,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-12-16,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-17,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-17,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-17,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-17,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-17,litiere naturel,litiere,10.0,1,10.0
2024-12-17,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-17,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-17,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-17,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-17,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-17,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-12-17,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-17,croquette chien,croquette,6.0,1,6.0
2024-12-17,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-12-17,litiere naturel,litiere,10.0,1,10.0
2024-12-17,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-17,litiere naturel,litiere,10.0,1,10.0
2024-12-17,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-17,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-17,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-17,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-17,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-17,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-17,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-17,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-17,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-17,croquette ships chat,croquette,6.0,2,12.0
2024-12-17,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-17,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-17,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-17,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-17,croquette chien,croquette,6.0,2,12.0
2024-12-17,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-12-17,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-12-17,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-17,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-12-17,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-12-17,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-17,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-17,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-17,litiere naturel,litiere,10.0,2,20.0
2024-12-17,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-17,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-17,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-17,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-12-17,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-17,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-17,litiere naturel,litiere,10.0,1,10.0
2024-12-17,croquette ships chat,croquette,6.0,1,6.0
2024-12-17,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-18,litiere naturel,litiere,10.0,1,10.0
2024-12-18,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-12-18,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-18,croquette ships chat,croquette,6.0,1,6.0
2024-12-18,croquette chien,croquette,6.0,1,6.0
2024-12-18,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-18,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-12-18,litiere chat cats ways,litiere,12.0,2,24.0
2024-12-18,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-18,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-12-18,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-12-18,croquette ships chat,croquette,6.0,2,12.0
2024-12-18,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-18,croquette ships chat,croquette,6.0,1,6.0
2024-12-18,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-12-18,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-18,Patchs yeux Bio,Soin du visage,60.0,2,120.0
2024-12-18,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-18,litiere chat cats ways,litiere,12.0,2,24.0
2024-12-18,croquette chien,croquette,6.0,1,6.0
2024-12-18,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-12-18,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-18,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-12-18,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-12-18,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-18,croquette chien,croquette,6.0,2,12.0
2024-12-18,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-18,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-18,croquette chien,croquette,6.0,2,12.0
2024-12-18,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-12-18,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-12-18,croquette ships chat,croquette,6.0,1,6.0
2024-12-18,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-18,litiere naturel,litiere,10.0,2,20.0
2024-12-18,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-18,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-12-18,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-12-18,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-18,croquette ships chat,croquette,6.0,2,12.0
2024-12-18,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-12-19,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-19,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-12-19,litiere naturel,litiere,10.0,1,10.0
2024-12-19,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-19,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-19,Patchs yeux Bio,Soin du visage,60.0,2,120.0
2024-12-19,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-12-19,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-12-19,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-19,litiere naturel,litiere,10.0,1,10.0
2024-12-19,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-19,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-19,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-12-19,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-12-19,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-19,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-12-19,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-19,croquette chien,croquette,6.0,1,6.0
2024-12-19,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-12-19,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-19,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-12-19,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-12-19,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-19,croquette ships chat,croquette,6.0,2,12.0
2024-12-19,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-19,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-19,croquette ships chat,croquette,6.0,1,6.0
2024-12-19,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-19,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-19,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-12-19,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-19,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-19,litiere chat cats ways,litiere,12.0,1,12.0
2024-12-19,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-12-20,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-20,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-12-20,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-12-20,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-12-20,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-12-20,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-12-20,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-12-20,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-12-20,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-12-20,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-12-20,Shampoing sec Klorane,Cheveux,45.5,1,45.5
